customerid,firstname,lastname,orderid,quantity,title,price,categoryname
687,TWGLPD,ILZLJDSISE,1091,3,ACADEMY LICENSE,22.99,New
687,TWGLPD,ILZLJDSISE,1091,3,ACADEMY GLASS,19.99,Children
1948,LJJJAA,VSXPZOLRPX,1092,1,ACADEMY DARLING,17.99,Sci-Fi
1948,LJJJAA,VSXPZOLRPX,1092,3,ACADEMY STREAK,29.99,Children
296,WHXPRE,QVDUNWOJKJ,1093,1,ACADEMY JUNGLE,18.99,Music
296,WHXPRE,QVDUNWOJKJ,1093,3,ACADEMY CASABLANCA,16.99,Foreign
296,WHXPRE,QVDUNWOJKJ,1093,2,ACADEMY MONTEREY,22.99,Sci-Fi
1561,QARSEY,DKWNNTOEBV,1094,2,ACADEMY MADRE,21.99,Comedy
1561,QARSEY,DKWNNTOEBV,1094,1,ACADEMY GLADIATOR,25.99,Music
1561,QARSEY,DKWNNTOEBV,1094,3,ACADEMY EXPENDABLE,26.99,New
1561,QARSEY,DKWNNTOEBV,1094,2,ACADEMY BETRAYED,16.99,Games
1561,QARSEY,DKWNNTOEBV,1094,1,ACADEMY REQUIEM,29.99,Horror
1561,QARSEY,DKWNNTOEBV,1094,1,ACADEMY NOTORIOUS,18.99,Travel
1561,QARSEY,DKWNNTOEBV,1094,3,ACADEMY EXTRAORDINARY,11.99,Children
302,FSAHQD,ZGPAEFYRDA,1095,2,ACADEMY FACTORY,22.99,Sports
302,FSAHQD,ZGPAEFYRDA,1095,3,ACADEMY ROBBERY,21.99,Horror
302,FSAHQD,ZGPAEFYRDA,1095,3,ACADEMY PRIDE,17.99,Family
302,FSAHQD,ZGPAEFYRDA,1095,1,ACADEMY RIDER,14.99,New
302,FSAHQD,ZGPAEFYRDA,1095,3,ACADEMY EXPRESS,26.99,Animation
1333,WDXMGF,SJDXBYYQCU,1096,3,ACADEMY FANTASIA,27.99,Family
1333,WDXMGF,SJDXBYYQCU,1096,2,ACADEMY TRACY,12.99,Animation
1333,WDXMGF,SJDXBYYQCU,1096,3,ACADEMY SALUTE,16.99,Documentary
1333,WDXMGF,SJDXBYYQCU,1096,2,ACADEMY DRAGONFLY,13.99,Music
1333,WDXMGF,SJDXBYYQCU,1096,3,ACADEMY BIRDS,28.99,Comedy
1333,WDXMGF,SJDXBYYQCU,1096,2,ACADEMY KANE,21.99,Children
1213,SUWNSM,MNJOWAONVX,1097,3,ACADEMY BULL,16.99,Games
1213,SUWNSM,MNJOWAONVX,1097,3,ACADEMY TOURIST,25.99,Music
1213,SUWNSM,MNJOWAONVX,1097,2,ACADEMY MUSSOLINI,13.99,Comedy
1213,SUWNSM,MNJOWAONVX,1097,2,ACADEMY PRIVATE,24.99,Children
1213,SUWNSM,MNJOWAONVX,1097,3,ACADEMY TEMPLE,12.99,Music
1898,XPGRBG,KKCXIWFKZR,1098,3,ACADEMY MASSACRE,19.99,Foreign
1898,XPGRBG,KKCXIWFKZR,1098,2,ACADEMY LOUISIANA,25.99,Music
1898,XPGRBG,KKCXIWFKZR,1098,1,ACADEMY MANCHURIAN,27.99,Animation
1898,XPGRBG,KKCXIWFKZR,1098,3,ACADEMY HOOSIERS,28.99,Classics
1898,XPGRBG,KKCXIWFKZR,1098,2,ACADEMY SECRET,16.99,Horror
1898,XPGRBG,KKCXIWFKZR,1098,1,ACADEMY PLUTO,9.99,Children
805,VUOBFI,DLOTVLYSCK,1099,3,ACADEMY TIES,19.99,Horror
805,VUOBFI,DLOTVLYSCK,1099,3,ACADEMY DESTINATION,20.99,Music
805,VUOBFI,DLOTVLYSCK,1099,3,ACADEMY SONS,23.99,Classics
805,VUOBFI,DLOTVLYSCK,1099,2,ACADEMY GREEDY,20.99,Games
518,JUDDNQ,SEJJYGVFBJ,1100,1,ACADEMY DARES,21.99,Action
518,JUDDNQ,SEJJYGVFBJ,1100,3,ACADEMY WARLOCK,12.99,Family
518,JUDDNQ,SEJJYGVFBJ,1100,2,ACADEMY CHAMBER,9.99,Family
548,UWLNZB,WVVXXYPAUH,1101,1,ACADEMY FROGMEN,22.99,Foreign
548,UWLNZB,WVVXXYPAUH,1101,1,ACADEMY WAIT,26.99,Animation
548,UWLNZB,WVVXXYPAUH,1101,1,ACADEMY SOLDIERS,25.99,Games
548,UWLNZB,WVVXXYPAUH,1101,3,ACADEMY THIN,25.99,Horror
548,UWLNZB,WVVXXYPAUH,1101,2,ACADEMY FEATHERS,25.99,Classics
548,UWLNZB,WVVXXYPAUH,1101,2,ACADEMY REUNION,27.99,Documentary
548,UWLNZB,WVVXXYPAUH,1101,3,ACADEMY TWISTED,25.99,Family
548,UWLNZB,WVVXXYPAUH,1101,1,ACADEMY DOOM,9.99,Foreign
548,UWLNZB,WVVXXYPAUH,1101,1,ACADEMY OPEN,14.99,Animation
1132,GDZEED,UEDLFRZRCS,1102,3,ACADEMY TRAMP,22.99,Animation
1132,GDZEED,UEDLFRZRCS,1102,3,ACADEMY HAMLET,28.99,Drama
1132,GDZEED,UEDLFRZRCS,1102,2,ACADEMY STREAK,29.99,Children
1132,GDZEED,UEDLFRZRCS,1102,1,ACADEMY DRAGON,11.99,Games
1132,GDZEED,UEDLFRZRCS,1102,2,ACADEMY GLEAMING,13.99,Comedy
1132,GDZEED,UEDLFRZRCS,1102,1,ACADEMY CHINATOWN,11.99,Foreign
1132,GDZEED,UEDLFRZRCS,1102,3,ACADEMY TELEGRAPH,26.99,Drama
1533,EYMXRH,QZZKTXUJNS,1103,2,ACADEMY DIRTY,24.99,Games
1533,EYMXRH,QZZKTXUJNS,1103,1,ACADEMY FORRESTER,13.99,Drama
1533,EYMXRH,QZZKTXUJNS,1103,2,ACADEMY FRENCH,25.99,Games
1533,EYMXRH,QZZKTXUJNS,1103,3,ACADEMY FIREBALL,15.99,Sci-Fi
1533,EYMXRH,QZZKTXUJNS,1103,1,ACADEMY MIDSUMMER,17.99,Animation
1533,EYMXRH,QZZKTXUJNS,1103,2,ACADEMY LUCK,20.99,Sports
1533,EYMXRH,QZZKTXUJNS,1103,2,ACADEMY STAGECOACH,29.99,Drama
1533,EYMXRH,QZZKTXUJNS,1103,1,ACADEMY ENTRAPMENT,21.99,Games
283,LNBMKZ,MGXMCQJWWT,1104,1,ACADEMY CRANES,22.99,Action
283,LNBMKZ,MGXMCQJWWT,1104,1,ACADEMY DUCK,14.99,Drama
283,LNBMKZ,MGXMCQJWWT,1104,1,ACADEMY GATHERING,13.99,Sports
283,LNBMKZ,MGXMCQJWWT,1104,3,ACADEMY EVOLUTION,23.99,Family
283,LNBMKZ,MGXMCQJWWT,1104,3,ACADEMY TRAIN,28.99,Travel
283,LNBMKZ,MGXMCQJWWT,1104,1,ACADEMY PAST,13.99,Drama
283,LNBMKZ,MGXMCQJWWT,1104,3,ACADEMY GREEDY,20.99,Games
1428,HTOUTT,KUXJZHBNID,1105,1,ACADEMY POCUS,16.99,Family
1428,HTOUTT,KUXJZHBNID,1105,1,ACADEMY RAINBOW,29.99,Documentary
1428,HTOUTT,KUXJZHBNID,1105,2,ACADEMY MICROCOSMOS,29.99,Horror
1428,HTOUTT,KUXJZHBNID,1105,3,ACADEMY PEARL,11.99,Travel
1428,HTOUTT,KUXJZHBNID,1105,1,ACADEMY SEVEN,24.99,Action
1428,HTOUTT,KUXJZHBNID,1105,2,ACADEMY ACADEMY,25.99,Sci-Fi
375,DXEMYC,REAMHCJHYD,1106,3,ACADEMY LIBERTY,10.99,Sports
1619,BQKXFS,EYUFGSHQJQ,1107,2,ACADEMY SENSIBILITY,21.99,Sci-Fi
317,QSGZJD,TJJFHWSEDZ,1108,3,ACADEMY SWEETHEARTS,18.99,Travel
317,QSGZJD,TJJFHWSEDZ,1108,2,ACADEMY BIRDS,28.99,Comedy
317,QSGZJD,TJJFHWSEDZ,1108,3,ACADEMY BABY,12.99,New
317,QSGZJD,TJJFHWSEDZ,1108,2,ACADEMY SHANGHAI,25.99,Documentary
317,QSGZJD,TJJFHWSEDZ,1108,2,ACADEMY FROGMEN,22.99,Foreign
240,UIWYLM,MYRIOIHHPZ,1109,1,ACADEMY MINDS,16.99,Family
240,UIWYLM,MYRIOIHHPZ,1109,1,ACADEMY PEACH,28.99,Drama
240,UIWYLM,MYRIOIHHPZ,1109,1,ACADEMY FIDDLER,16.99,Action
240,UIWYLM,MYRIOIHHPZ,1109,2,ACADEMY UNTOUCHABLES,10.99,Foreign
240,UIWYLM,MYRIOIHHPZ,1109,2,ACADEMY YENTL,16.99,Foreign
1549,EENHYK,ICMHUENWNZ,1110,2,ACADEMY VAMPIRE,11.99,New
1549,EENHYK,ICMHUENWNZ,1110,3,ACADEMY CRANES,22.99,Action
1549,EENHYK,ICMHUENWNZ,1110,1,ACADEMY DROP,29.99,Foreign
1549,EENHYK,ICMHUENWNZ,1110,1,ACADEMY GO,15.99,Children
1549,EENHYK,ICMHUENWNZ,1110,1,ACADEMY BANG,23.99,Family
1549,EENHYK,ICMHUENWNZ,1110,2,ACADEMY UNDEFEATED,15.99,Drama
1549,EENHYK,ICMHUENWNZ,1110,2,ACADEMY MOSQUITO,23.99,Family
273,SMDCIT,GLMGUZPJBO,1111,2,ACADEMY HORN,12.99,Animation
1490,SEQQOB,QBCDDTBKHY,1112,3,ACADEMY DARKO,27.99,Children
1459,LKPDPQ,TLRGTDYGKA,1113,2,ACADEMY HUNTER,19.99,Action
1459,LKPDPQ,TLRGTDYGKA,1113,2,ACADEMY BANGER,24.99,Games
1459,LKPDPQ,TLRGTDYGKA,1113,1,ACADEMY DIVORCE,18.99,Drama
1459,LKPDPQ,TLRGTDYGKA,1113,2,ACADEMY TITANIC,29.99,Music
1459,LKPDPQ,TLRGTDYGKA,1113,3,ACADEMY MUSSOLINI,13.99,Comedy
1459,LKPDPQ,TLRGTDYGKA,1113,2,ACADEMY ROUGE,27.99,New
1459,LKPDPQ,TLRGTDYGKA,1113,2,ACADEMY FRENCH,25.99,Games
1694,TEDWYG,JNXGLZSIVR,1114,3,ACADEMY VELVET,10.99,Comedy
1694,TEDWYG,JNXGLZSIVR,1114,1,ACADEMY GLEAMING,13.99,Comedy
1694,TEDWYG,JNXGLZSIVR,1114,1,ACADEMY PARADISE,19.99,Games
1694,TEDWYG,JNXGLZSIVR,1114,3,ACADEMY CRUELTY,11.99,Classics
1694,TEDWYG,JNXGLZSIVR,1114,3,ACADEMY SOMETHING,9.99,Sports
1694,TEDWYG,JNXGLZSIVR,1114,1,ACADEMY MOONSHINE,24.99,Documentary
1694,TEDWYG,JNXGLZSIVR,1114,1,ACADEMY NORTH,27.99,Sci-Fi
1694,TEDWYG,JNXGLZSIVR,1114,3,ACADEMY RUN,10.99,Horror
1973,ILKZGU,XVIEJGGIOU,1115,2,ACADEMY MOCKINGBIRD,14.99,Travel
1973,ILKZGU,XVIEJGGIOU,1115,1,ACADEMY KISS,20.99,Games
1973,ILKZGU,XVIEJGGIOU,1115,3,ACADEMY CHAMPION,25.99,Music
1973,ILKZGU,XVIEJGGIOU,1115,1,ACADEMY PHANTOM,24.99,Travel
1973,ILKZGU,XVIEJGGIOU,1115,1,ACADEMY PITTSBURGH,26.99,Action
1238,RSHJEX,XKSMCFNRVF,1116,3,ACADEMY REIGN,21.99,Animation
1238,RSHJEX,XKSMCFNRVF,1116,3,ACADEMY FREAKY,14.99,Children
1238,RSHJEX,XKSMCFNRVF,1116,1,ACADEMY MODERN,29.99,Travel
367,OUBJJP,QWOKOPCAXY,1117,1,ACADEMY DEER,17.99,Music
367,OUBJJP,QWOKOPCAXY,1117,3,ACADEMY CHICAGO,12.99,Drama
367,OUBJJP,QWOKOPCAXY,1117,1,ACADEMY DALMATIONS,19.99,Games
367,OUBJJP,QWOKOPCAXY,1117,3,ACADEMY HUMAN,25.99,Action
367,OUBJJP,QWOKOPCAXY,1117,3,ACADEMY RIGHT,22.99,Games
1728,TPYVQP,JQRTKBVEWI,1118,2,ACADEMY VALENTINE,14.99,Music
1728,TPYVQP,JQRTKBVEWI,1118,3,ACADEMY VOLCANO,20.99,Animation
1728,TPYVQP,JQRTKBVEWI,1118,1,ACADEMY BINGO,13.99,Horror
1728,TPYVQP,JQRTKBVEWI,1118,3,ACADEMY BALLROOM,19.99,Children
1728,TPYVQP,JQRTKBVEWI,1118,2,ACADEMY ROCK,14.99,Travel
1728,TPYVQP,JQRTKBVEWI,1118,1,ACADEMY RAINBOW,29.99,Documentary
1728,TPYVQP,JQRTKBVEWI,1118,2,ACADEMY LOVE,19.99,Family
1728,TPYVQP,JQRTKBVEWI,1118,1,ACADEMY LANGUAGE,22.99,Documentary
1455,ROVUNV,TQTQKGVPBY,1119,2,ACADEMY MUSKETEERS,17.99,New
1455,ROVUNV,TQTQKGVPBY,1119,1,ACADEMY ELEPHANT,15.99,Sci-Fi
14,AGUQVI,FFPCRUSFKI,1120,3,ACADEMY SWEDEN,28.99,Classics
14,AGUQVI,FFPCRUSFKI,1120,3,ACADEMY CAUSE,9.99,Documentary
14,AGUQVI,FFPCRUSFKI,1120,1,ACADEMY DARKO,27.99,Children
14,AGUQVI,FFPCRUSFKI,1120,1,ACADEMY MYSTIC,15.99,Music
1329,WTYXDW,WIBYRBTSSQ,1121,3,ACADEMY BADMAN,23.99,New
1329,WTYXDW,WIBYRBTSSQ,1121,2,ACADEMY CITIZEN,15.99,New
1329,WTYXDW,WIBYRBTSSQ,1121,2,ACADEMY FRENCH,25.99,Games
1329,WTYXDW,WIBYRBTSSQ,1121,2,ACADEMY MOD,24.99,Children
1329,WTYXDW,WIBYRBTSSQ,1121,3,ACADEMY GUNFIGHTER,10.99,Foreign
1329,WTYXDW,WIBYRBTSSQ,1121,3,ACADEMY JUGGLER,22.99,Games
1329,WTYXDW,WIBYRBTSSQ,1121,3,ACADEMY DIRTY,24.99,Games
1329,WTYXDW,WIBYRBTSSQ,1121,2,ACADEMY BABY,12.99,New
62,UTHGOF,WRDDWNJCBO,1122,3,ACADEMY SHINING,9.99,Music
62,UTHGOF,WRDDWNJCBO,1122,3,ACADEMY HYDE,13.99,Sci-Fi
62,UTHGOF,WRDDWNJCBO,1122,1,ACADEMY WONKA,24.99,Sci-Fi
62,UTHGOF,WRDDWNJCBO,1122,1,ACADEMY ELF,11.99,Children
62,UTHGOF,WRDDWNJCBO,1122,2,ACADEMY REEF,19.99,Family
62,UTHGOF,WRDDWNJCBO,1122,3,ACADEMY TRAIN,28.99,Travel
113,ONJXTA,ZMDJUAGKGZ,1123,3,ACADEMY REAR,27.99,Children
113,ONJXTA,ZMDJUAGKGZ,1123,1,ACADEMY SORORITY,25.99,Music
113,ONJXTA,ZMDJUAGKGZ,1123,1,ACADEMY RULES,22.99,Travel
113,ONJXTA,ZMDJUAGKGZ,1123,3,ACADEMY BUGSY,21.99,Horror
113,ONJXTA,ZMDJUAGKGZ,1123,1,ACADEMY BIRD,17.99,Documentary
1695,NHILNR,YKYKJRSFIY,1124,3,ACADEMY JUMPING,25.99,Travel
1695,NHILNR,YKYKJRSFIY,1124,3,ACADEMY CALENDAR,11.99,Family
194,LBOMSY,QGZQAFFENO,1125,3,ACADEMY CONFESSIONS,29.99,Drama
194,LBOMSY,QGZQAFFENO,1125,1,ACADEMY MOONSHINE,24.99,Documentary
194,LBOMSY,QGZQAFFENO,1125,3,ACADEMY JERK,9.99,Comedy
1675,IRQHYQ,MEDPBLDNVJ,1126,1,ACADEMY SENSE,16.99,Documentary
1675,IRQHYQ,MEDPBLDNVJ,1126,2,ACADEMY WALLS,13.99,Action
1675,IRQHYQ,MEDPBLDNVJ,1126,1,ACADEMY GALAXY,17.99,Games
1675,IRQHYQ,MEDPBLDNVJ,1126,2,ACADEMY LADY,14.99,Horror
1675,IRQHYQ,MEDPBLDNVJ,1126,3,ACADEMY DARES,21.99,Action
1675,IRQHYQ,MEDPBLDNVJ,1126,2,ACADEMY EARLY,23.99,Games
1675,IRQHYQ,MEDPBLDNVJ,1126,3,ACADEMY CHANCE,10.99,Comedy
1675,IRQHYQ,MEDPBLDNVJ,1126,1,ACADEMY GHOSTBUSTERS,19.99,New
635,DXVTOS,MSINLGHDCR,1127,2,ACADEMY MANNEQUIN,17.99,Children
635,DXVTOS,MSINLGHDCR,1127,1,ACADEMY HANOVER,18.99,Music
635,DXVTOS,MSINLGHDCR,1127,3,ACADEMY MONSTER,25.99,Classics
635,DXVTOS,MSINLGHDCR,1127,3,ACADEMY TITANIC,29.99,Music
635,DXVTOS,MSINLGHDCR,1127,1,ACADEMY REBEL,17.99,Music
635,DXVTOS,MSINLGHDCR,1127,2,ACADEMY MIDSUMMER,17.99,Animation
635,DXVTOS,MSINLGHDCR,1127,2,ACADEMY CHINATOWN,11.99,Foreign
980,HBUUYT,BIQCDTZGIU,1128,3,ACADEMY TREATMENT,15.99,New
980,HBUUYT,BIQCDTZGIU,1128,1,ACADEMY INFORMER,25.99,Drama
980,HBUUYT,BIQCDTZGIU,1128,2,ACADEMY CONVERSATION,14.99,Music
980,HBUUYT,BIQCDTZGIU,1128,2,ACADEMY VANISHED,22.99,Animation
980,HBUUYT,BIQCDTZGIU,1128,2,ACADEMY STALLION,19.99,Children
362,QHEGVQ,YMJDYYAGGK,1129,3,ACADEMY PRIDE,17.99,Family
362,QHEGVQ,YMJDYYAGGK,1129,1,ACADEMY MATRIX,14.99,New
362,QHEGVQ,YMJDYYAGGK,1129,2,ACADEMY MODERN,29.99,Travel
362,QHEGVQ,YMJDYYAGGK,1129,1,ACADEMY ALI,24.99,Family
1174,FBEKTS,DJANXWIZYD,1130,3,ACADEMY CANDLES,23.99,New
1174,FBEKTS,DJANXWIZYD,1130,3,ACADEMY CRUSADE,14.99,Music
1174,FBEKTS,DJANXWIZYD,1130,1,ACADEMY GHOST,9.99,Games
1174,FBEKTS,DJANXWIZYD,1130,3,ACADEMY KING,27.99,Games
1174,FBEKTS,DJANXWIZYD,1130,3,ACADEMY ENEMY,14.99,Documentary
1174,FBEKTS,DJANXWIZYD,1130,1,ACADEMY HAUNTED,18.99,Music
1174,FBEKTS,DJANXWIZYD,1130,1,ACADEMY DECEIVER,17.99,Children
142,JEJCWJ,LZPCSSAWNI,1131,1,ACADEMY JERICHO,19.99,Comedy
142,JEJCWJ,LZPCSSAWNI,1131,1,ACADEMY SUNRISE,14.99,Travel
908,ZYMMHB,DQNEBXLPWP,1132,1,ACADEMY SANTA,13.99,Sci-Fi
908,ZYMMHB,DQNEBXLPWP,1132,2,ACADEMY AGENT,15.99,Foreign
908,ZYMMHB,DQNEBXLPWP,1132,1,ACADEMY SEA,11.99,Horror
908,ZYMMHB,DQNEBXLPWP,1132,3,ACADEMY GUNFIGHTER,10.99,Foreign
1485,SPWCMD,NOODQTRBQL,1133,2,ACADEMY MALLRATS,23.99,Games
1485,SPWCMD,NOODQTRBQL,1133,3,ACADEMY AFRICAN,11.99,Children
1485,SPWCMD,NOODQTRBQL,1133,1,ACADEMY MILE,17.99,Sports
843,WVIMTO,UGDRGQQAYT,1134,3,ACADEMY MILLION,12.99,Comedy
843,WVIMTO,UGDRGQQAYT,1134,2,ACADEMY ROSES,18.99,Documentary
843,WVIMTO,UGDRGQQAYT,1134,1,ACADEMY SOUP,10.99,Games
843,WVIMTO,UGDRGQQAYT,1134,1,ACADEMY TOOTSIE,9.99,Children
843,WVIMTO,UGDRGQQAYT,1134,2,ACADEMY MERMAID,23.99,Travel
843,WVIMTO,UGDRGQQAYT,1134,2,ACADEMY GUNFIGHTER,10.99,Foreign
321,OUSETX,YXYYUMVZIC,1135,2,ACADEMY CAUSE,9.99,Documentary
321,OUSETX,YXYYUMVZIC,1135,1,ACADEMY GASLIGHT,16.99,Comedy
321,OUSETX,YXYYUMVZIC,1135,3,ACADEMY STOCK,22.99,Classics
321,OUSETX,YXYYUMVZIC,1135,3,ACADEMY MASKED,23.99,Foreign
321,OUSETX,YXYYUMVZIC,1135,1,ACADEMY SUNRISE,14.99,Travel
321,OUSETX,YXYYUMVZIC,1135,1,ACADEMY BIRCH,24.99,Animation
734,JZDFFW,LXTOLCHKIZ,1136,2,ACADEMY CHICKEN,18.99,Action
734,JZDFFW,LXTOLCHKIZ,1136,3,ACADEMY MINDS,16.99,Family
950,SKPMCE,HKVSOSYUKO,1137,3,ACADEMY CHAINSAW,29.99,Music
950,SKPMCE,HKVSOSYUKO,1137,2,ACADEMY RINGS,25.99,Horror
858,PQFSLJ,KHLOJRFPDV,1138,1,ACADEMY WAGON,14.99,Travel
858,PQFSLJ,KHLOJRFPDV,1138,3,ACADEMY COLOR,13.99,Sports
858,PQFSLJ,KHLOJRFPDV,1138,3,ACADEMY DAY,11.99,Classics
858,PQFSLJ,KHLOJRFPDV,1138,1,ACADEMY PACIFIC,14.99,Documentary
858,PQFSLJ,KHLOJRFPDV,1138,3,ACADEMY SUNRISE,14.99,Travel
858,PQFSLJ,KHLOJRFPDV,1138,2,ACADEMY CHITTY,16.99,Sports
858,PQFSLJ,KHLOJRFPDV,1138,3,ACADEMY BOUND,12.99,Games
858,PQFSLJ,KHLOJRFPDV,1138,1,ACADEMY MARS,18.99,Action
858,PQFSLJ,KHLOJRFPDV,1138,1,ACADEMY EFFECT,16.99,Travel
1719,YCJGIW,LNNZMUXFHM,1139,3,ACADEMY ALLEY,27.99,Travel
1719,YCJGIW,LNNZMUXFHM,1139,3,ACADEMY CLASH,22.99,Sci-Fi
1719,YCJGIW,LNNZMUXFHM,1139,3,ACADEMY BREAKING,21.99,Action
1719,YCJGIW,LNNZMUXFHM,1139,1,ACADEMY CONGENIALITY,17.99,Sports
1719,YCJGIW,LNNZMUXFHM,1139,1,ACADEMY VOLUME,12.99,Games
230,GJZALL,CYLWMFMCGZ,1140,2,ACADEMY STATE,28.99,Children
230,GJZALL,CYLWMFMCGZ,1140,3,ACADEMY PARK,15.99,Comedy
230,GJZALL,CYLWMFMCGZ,1140,3,ACADEMY FALCON,15.99,Horror
230,GJZALL,CYLWMFMCGZ,1140,2,ACADEMY CELEBRITY,19.99,Comedy
230,GJZALL,CYLWMFMCGZ,1140,3,ACADEMY ORDER,18.99,Family
230,GJZALL,CYLWMFMCGZ,1140,3,ACADEMY NEWSIES,9.99,Horror
1632,FZMLKM,FTKBTNBJVT,1141,3,ACADEMY EXPRESS,26.99,Animation
1632,FZMLKM,FTKBTNBJVT,1141,2,ACADEMY CRANES,22.99,Action
1632,FZMLKM,FTKBTNBJVT,1141,1,ACADEMY LOVELY,14.99,Games
1632,FZMLKM,FTKBTNBJVT,1141,3,ACADEMY HOURS,10.99,Travel
771,LGBFEB,TFJAZUNEYR,1142,3,ACADEMY KISS,20.99,Games
771,LGBFEB,TFJAZUNEYR,1142,2,ACADEMY EMPIRE,15.99,Horror
771,LGBFEB,TFJAZUNEYR,1142,3,ACADEMY FROST,19.99,Family
771,LGBFEB,TFJAZUNEYR,1142,2,ACADEMY BACKLASH,18.99,Sci-Fi
771,LGBFEB,TFJAZUNEYR,1142,1,ACADEMY ROOM,14.99,Travel
771,LGBFEB,TFJAZUNEYR,1142,2,ACADEMY ANYTHING,17.99,Games
771,LGBFEB,TFJAZUNEYR,1142,2,ACADEMY SUPER,20.99,New
1391,LYFYFB,IBFXWFLEKY,1143,3,ACADEMY CHARIOTS,16.99,Games
649,EORYXM,ICAJKZPMJK,1144,2,ACADEMY MUPPET,23.99,Horror
649,EORYXM,ICAJKZPMJK,1144,3,ACADEMY BUTTERFLY,22.99,Travel
649,EORYXM,ICAJKZPMJK,1144,3,ACADEMY APOCALYPSE,29.99,Foreign
649,EORYXM,ICAJKZPMJK,1144,2,ACADEMY ORIENT,17.99,Classics
1845,USSLMY,XUBOQRFUCM,1145,3,ACADEMY SUIT,26.99,New
1206,YMFQXJ,EVGXDTJAXV,1146,3,ACADEMY WORDS,22.99,Children
1206,YMFQXJ,EVGXDTJAXV,1146,1,ACADEMY GOSFORD,9.99,Sci-Fi
1206,YMFQXJ,EVGXDTJAXV,1146,3,ACADEMY PAST,13.99,Drama
1206,YMFQXJ,EVGXDTJAXV,1146,3,ACADEMY GIANT,10.99,New
1206,YMFQXJ,EVGXDTJAXV,1146,1,ACADEMY MOTHER,25.99,New
1206,YMFQXJ,EVGXDTJAXV,1146,3,ACADEMY CARRIE,13.99,Foreign
1206,YMFQXJ,EVGXDTJAXV,1146,3,ACADEMY MYSTIC,15.99,Music
1441,HYHAPP,HADXFUPOJD,1147,1,ACADEMY PEAK,15.99,Animation
1441,HYHAPP,HADXFUPOJD,1147,2,ACADEMY AMADEUS,15.99,Games
1441,HYHAPP,HADXFUPOJD,1147,3,ACADEMY DIVINE,23.99,Music
1441,HYHAPP,HADXFUPOJD,1147,1,ACADEMY HOOSIERS,28.99,Classics
1441,HYHAPP,HADXFUPOJD,1147,1,ACADEMY SMOOCHY,9.99,Classics
1821,SECZOW,URXYBZUVBX,1148,1,ACADEMY TARZAN,26.99,Action
1821,SECZOW,URXYBZUVBX,1148,2,ACADEMY WESTWARD,11.99,Documentary
1821,SECZOW,URXYBZUVBX,1148,1,ACADEMY BAKED,13.99,Travel
1821,SECZOW,URXYBZUVBX,1148,2,ACADEMY FREAKY,14.99,Children
1821,SECZOW,URXYBZUVBX,1148,2,ACADEMY LUKE,29.99,Sci-Fi
1821,SECZOW,URXYBZUVBX,1148,1,ACADEMY INDEPENDENCE,19.99,Children
1821,SECZOW,URXYBZUVBX,1148,3,ACADEMY CORE,18.99,Travel
1708,UCAPTG,NRUCOQDHQX,1149,2,ACADEMY COMANCHEROS,9.99,Music
1708,UCAPTG,NRUCOQDHQX,1149,2,ACADEMY UNBREAKABLE,24.99,Documentary
1708,UCAPTG,NRUCOQDHQX,1149,2,ACADEMY FICTION,29.99,Action
1708,UCAPTG,NRUCOQDHQX,1149,1,ACADEMY KISS,20.99,Games
1708,UCAPTG,NRUCOQDHQX,1149,1,ACADEMY ITALIAN,9.99,Action
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY LOCK,15.99,Foreign
627,RNGAPX,YWVFIDSGSK,1150,2,ACADEMY HYDE,13.99,Sci-Fi
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY CONNECTION,13.99,Games
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY DESIRE,28.99,Animation
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY DISCIPLE,20.99,Action
627,RNGAPX,YWVFIDSGSK,1150,2,ACADEMY SWEET,22.99,Family
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY MONSTER,25.99,Classics
627,RNGAPX,YWVFIDSGSK,1150,3,ACADEMY EARTH,27.99,Horror
627,RNGAPX,YWVFIDSGSK,1150,2,ACADEMY ENGLISH,20.99,Drama
408,HJVZSQ,TKWCUTHCNK,1151,2,ACADEMY MALKOVICH,9.99,Action
408,HJVZSQ,TKWCUTHCNK,1151,1,ACADEMY STEPMOM,18.99,Horror
408,HJVZSQ,TKWCUTHCNK,1151,3,ACADEMY LOVER,28.99,Music
408,HJVZSQ,TKWCUTHCNK,1151,2,ACADEMY FRISCO,16.99,Animation
408,HJVZSQ,TKWCUTHCNK,1151,3,ACADEMY SHIP,14.99,Comedy
408,HJVZSQ,TKWCUTHCNK,1151,1,ACADEMY EFFECT,16.99,Travel
408,HJVZSQ,TKWCUTHCNK,1151,2,ACADEMY HUNCHBACK,22.99,Animation
1321,FREDVN,ZIZYHZGDQH,1152,1,ACADEMY FRONTIER,21.99,Horror
1321,FREDVN,ZIZYHZGDQH,1152,3,ACADEMY PARADISE,19.99,Games
1321,FREDVN,ZIZYHZGDQH,1152,3,ACADEMY SHAWSHANK,22.99,Action
139,BZPTXD,WNVFDZRDWQ,1153,1,ACADEMY EFFECT,16.99,Travel
139,BZPTXD,WNVFDZRDWQ,1153,3,ACADEMY BAREFOOT,26.99,Sports
